text,AraBert,EnsembleXAI_LIME_SHAP_mean,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_simple-lmethod_combined,EXAI_LIME_SHAP_mean_elbow_kneedle_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_kneedle_sufficiency,EXAI_LIME_SHAP_mean_elbow_kneedle_combined,EXAI_LIME_SHAP_mean_elbow_dfdt_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_dfdt_sufficiency,EXAI_LIME_SHAP_mean_elbow_dfdt_combined,EXAI_LIME_SHAP_mean_elbow_lmethod_comprehensiveness,EXAI_LIME_SHAP_mean_elbow_lmethod_sufficiency,EXAI_LIME_SHAP_mean_elbow_lmethod_combined,EXAI_LIME_SHAP_mean_top_n_3_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_3_sufficiency,EXAI_LIME_SHAP_mean_top_n_3_combined,EXAI_LIME_SHAP_mean_top_n_5_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_5_sufficiency,EXAI_LIME_SHAP_mean_top_n_5_combined,EXAI_LIME_SHAP_mean_top_n_10_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_10_sufficiency,EXAI_LIME_SHAP_mean_top_n_10_combined,EXAI_LIME_SHAP_mean_top_n_20_comprehensiveness,EXAI_LIME_SHAP_mean_top_n_20_sufficiency,EXAI_LIME_SHAP_mean_top_n_20_combined,EXAI_LIME_SHAP_mean_threshold_0.1_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.1_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.1_combined,EXAI_LIME_SHAP_mean_threshold_0.3_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.3_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.3_combined,EXAI_LIME_SHAP_mean_threshold_0.5_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.5_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.5_combined,EXAI_LIME_SHAP_mean_threshold_0.7_comprehensiveness,EXAI_LIME_SHAP_mean_threshold_0.7_sufficiency,EXAI_LIME_SHAP_mean_threshold_0.7_combined,nb_selected_tokens_elbow_simple-lmethod,nb_selected_tokens_elbow_kneedle,nb_selected_tokens_elbow_dfdt,nb_selected_tokens_elbow_lmethod,nb_selected_tokens_top_n_3,nb_selected_tokens_top_n_5,nb_selected_tokens_top_n_10,nb_selected_tokens_top_n_20,nb_selected_tokens_threshold_0.1,nb_selected_tokens_threshold_0.3,nb_selected_tokens_threshold_0.5,nb_selected_tokens_threshold_0.7,%_tokens_input_elbow_simple-lmethod,%_tokens_input_elbow_kneedle,%_tokens_input_elbow_dfdt,%_tokens_input_elbow_lmethod,%_tokens_input_top_n_3,%_tokens_input_top_n_5,%_tokens_input_top_n_10,%_tokens_input_top_n_20,%_tokens_input_threshold_0.1,%_tokens_input_threshold_0.3,%_tokens_input_threshold_0.5,%_tokens_input_threshold_0.7
أسرع هاتف أندرويد في الولايات المتحدةهاشتاق عربي- إذا كنت ترغب في الحصول على أسرع هاتف ي…,Neutral,"[[0, 'أسرع', -1.0], [1, 'هاتف', -0.16687311122065546], [2, 'أندرويد', 0.20119484561445805], [3, 'في', -0.27570463985453586], [4, 'الولايات', 1.0], [5, 'المتحدة', 0.31528385792939695], [6, '##هاش', -0.20048317836767005], [7, '##تا', -0.26929224787170003], [8, '##ق', -0.4010071479061911], [9, 'عربي', 0.21759804437823294], [10, '-', 0.5496556384497381], [11, 'إذا', 0.09450926353072009], [12, 'كنت', -0.1130744623616512], [13, 'ترغب', 0.38825482053272076], [14, 'في', -0.08069840281668778], [15, 'الحصول', 0.2934521790732473], [16, 'على', 0.10386301103475482], [17, 'أسرع', -0.6906087054944992], [18, 'هاتف', -0.16939901389999606], [19, 'ي', -0.31493351597761365], [20, '…', -0.30290959100071857]]",0.1642032861709594,-0.0202137231826782,0.5922085046768188,0.0309265851974487,-0.1202009320259094,0.5755637586116791,0.3599565029144287,-0.0847417712211608,0.7223491370677948,0.0197153687477111,-0.1145289540290832,0.5671221613883972,0.0309265851974487,-0.1202009320259094,0.5755637586116791,-0.0244859457015991,-0.1305468082427978,0.5530304312705994,0.1873868107795715,-0.0948097705841064,0.641098290681839,0.1642032861709594,-0.0202137231826782,0.5922085046768188,0.0598229765892028,-0.1175792217254638,0.5887010991573334,0.0207311511039733,-0.1359496712684631,0.5783404111862183,0.0197153687477111,-0.1145289540290832,0.5671221613883972,0.0297733545303344,-0.0836860537528991,0.5567297041416168,20,3,18,2,3,5,10,20,8,4,2,1,0.9523809523809523,0.14285714285714285,0.8571428571428571,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.47619047619047616,0.9523809523809523,0.38095238095238093,0.19047619047619047,0.09523809523809523,0.047619047619047616
: بوكيمون ايه اللي اقوم اضور عليه .. ده انا بكسل اقوم اطفي نور الاوضه ..!!🐸💔,Negative,"[[0, ':', -1.0], [1, 'بوك', 0.3439578261996922], [2, '##يمون', -0.06166959350425405], [3, 'ايه', 0.8423235312322656], [4, 'اللي', 0.5471477640179385], [5, 'اقوم', -0.4627524171106941], [6, 'اض', -0.20420978979578647], [7, '##ور', -0.25307033649969196], [8, 'عليه', -0.21433061084786798], [9, '.', 0.058669208392658656], [10, '.', 0.13970677690302624], [11, 'ده', 0.4636057017714158], [12, 'انا', -0.12269304905988754], [13, 'بك', 0.054730636334827554], [14, '##سل', 0.04977697405376935], [15, 'اقوم', -0.4587149383655393], [16, 'اط', 0.07986649554647657], [17, '##في', -0.13996260951745126], [18, 'نور', -0.31796803352699926], [19, 'الاوضه', 0.09298810367082505], [20, '.', 0.07232407208275621], [21, '.', 0.0003371140201893774], [22, '!', -0.009386973410916766], [23, '!', -0.05510637805391039], [24, '[UNK]', -0.727660703600868]]",0.7145481333136559,-0.0140210390090942,0.864284586161375,0.4812825322151184,-0.0205761194229125,0.7509293258190155,0.5918586403131485,-0.0180888175964355,0.804973728954792,0.2077853679656982,0.1240395307540893,0.5418729186058044,0.1457031965255737,0.0451116561889648,0.5502957701683044,0.2171499729156494,0.0131740570068359,0.6019879579544067,0.3519887924194336,0.010169506072998,0.6709096431732178,0.4812825322151184,-0.0205761194229125,0.7509293258190155,0.2171499729156494,0.0131740570068359,0.6019879579544067,0.2077853679656982,0.1240395307540893,0.5418729186058044,0.0245453119277954,0.2087361216545105,0.4079045951366424,0.0058465600013732,0.4239253401756286,0.2909606099128723,24,20,22,4,3,5,10,20,5,4,2,1,0.96,0.8,0.88,0.16,0.12,0.2,0.4,0.8,0.2,0.16,0.08,0.04
الأسد: لا تعاطي مع الإرهابيين لكن الحوار معهم ممكن إذا كان سيحقن الدماء: الرئيس السوري بشار الأسد يقول إنه لا...,Neutral,"[[0, 'الأسد', 0.862694258474795], [1, ':', 0.907254638497428], [2, 'لا', 0.3495840751338233], [3, 'تعاطي', -0.31624108376017596], [4, 'مع', -0.3483384835182276], [5, 'الإرهابيين', -0.3890777526652422], [6, 'لكن', -0.2644472157923805], [7, 'الحوار', -0.18049057328343882], [8, 'معهم', -0.02594995614536788], [9, 'ممكن', -0.05053735922433922], [10, 'إذا', 0.04914814397642209], [11, 'كان', -0.330272648472655], [12, 'سيح', -0.3127663309309915], [13, '##قن', -0.4257166016442991], [14, 'الدماء', -0.7379425435609666], [15, ':', 1.0], [16, 'الرئيس', 0.8606243513479095], [17, 'السوري', 0.01823822129144892], [18, 'بشار', -0.018375635144799174], [19, 'الأسد', 0.5751848087149884], [20, 'يقول', 0.3169370254790719], [21, 'إنه', 0.3937944972266272], [22, 'لا', 0.062074625374016756], [23, '.', -0.11312141869749809], [24, '.', -0.3973426050150408], [25, '.', -0.5422563333037128]]",0.7354382053017616,-0.0894852876663208,0.9124617464840412,0.7543272823095322,-0.0772842168807983,0.9158057495951653,0.6445093750953674,-0.0887089371681213,0.8666091561317444,0.574309378862381,-0.0668596625328064,0.8205845206975937,0.5196185410022736,0.3205745816230774,0.5995219796895981,0.6445093750953674,-0.0887089371681213,0.8666091561317444,0.774945467710495,-0.063128113746643,0.919036790728569,0.836648665368557,-0.0392978191375732,0.9379732422530652,0.7354382053017616,-0.0894852876663208,0.9124617464840412,0.7354382053017616,-0.0894852876663208,0.9124617464840412,0.6445093750953674,-0.0887089371681213,0.8666091561317444,0.574309378862381,-0.0668596625328064,0.8205845206975937,8,9,5,4,3,5,10,20,8,8,5,4,0.3076923076923077,0.34615384615384615,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.19230769230769232,0.38461538461538464,0.7692307692307693,0.3076923076923077,0.3076923076923077,0.19230769230769232,0.15384615384615385
العراق كبير بأهله العراق بسنته و شيعته العراق بمذاهبه ودياناته هذا النفس الطائفي تكيف عليه بعض الدول,Negative,"[[0, 'العراق', -0.26028371510991777], [1, 'كبير', -1.0], [2, 'بأهل', -0.743174140790971], [3, '##ه', -0.14999162124079674], [4, 'العراق', -0.2633399294487206], [5, 'بسن', -0.28938047673622713], [6, '##ته', -0.25666335816081126], [7, 'و', -0.3137420432592754], [8, 'شيعت', -0.259147146506842], [9, '##ه', -0.17712049322167206], [10, 'العراق', -0.2904688014295959], [11, 'بم', -0.17016666383549023], [12, '##ذاهب', -0.1488878078987778], [13, '##ه', -0.18650218092722298], [14, 'وديا', -0.1614687272425604], [15, '##نات', -0.12775217581568216], [16, '##ه', -0.12399450685085012], [17, 'هذا', 0.5730369170338266], [18, 'النفس', -0.19618386085321615], [19, 'الطائفي', 1.0], [20, 'تك', 0.498501567856286], [21, '##يف', -0.007446015810693762], [22, 'عليه', -0.13946428331354227], [23, 'بعض', -0.18150241535054062], [24, 'الدول', -0.299028179045539]]",0.5889100655913353,-0.179924190044403,0.8844171278178692,0.5852224826812744,-0.2234231829643249,0.9043228328227996,0.6615335773676634,-0.2306321859359741,0.9460828816518188,0.5950683802366257,-0.2615955471992492,0.9283319637179376,0.592304140329361,-0.2562222480773926,0.9242631942033768,0.5852224826812744,-0.2234231829643249,0.9043228328227996,0.5286246240139008,-0.2579523921012878,0.8932885080575943,0.6520683094859123,-0.1984822154045105,0.9252752624452114,0.592304140329361,-0.2562222480773926,0.9242631942033768,0.592304140329361,-0.2562222480773926,0.9242631942033768,0.4630791544914245,-0.2589261531829834,0.861002653837204,0.3757481276988983,-0.1905247569084167,0.7831364423036575,24,5,22,4,3,5,10,20,3,3,2,1,0.96,0.2,0.88,0.16,0.12,0.2,0.4,0.8,0.12,0.12,0.08,0.04
: سناتور أمريكي شارك في «فيتنام»: سنحاكم بتهم الإرهاب بسبب «جاستا» …#11September #11سبتمبر #الكونغ…,Neutral,"[[0, ':', 0.34446862433969094], [1, 'سنا', -0.053251960409200494], [2, '##تو', -0.04125872641930878], [3, '##ر', -0.048731072770161754], [4, 'أمريكي', 0.5079158187710292], [5, 'شارك', 0.10504251767647499], [6, 'في', -0.36586892872855425], [7, '«', 0.5597319462909602], [8, 'فيتنام', 0.5369052606285671], [9, '»', 0.4959385714519222], [10, ':', 0.667200845947941], [11, 'سن', -0.3959418212452424], [12, '##حاكم', 0.07615111184236872], [13, 'بتهم', -0.5461647518284565], [14, 'الإرهاب', -0.9965087157091833], [15, 'بسبب', -0.5107138550588758], [16, '«', -0.12590040056023577], [17, 'جاس', -0.06980906488278438], [18, '##تا', -0.25855624420016293], [19, '»', 0.11380075915468973], [20, '…', -0.08475539622442496], [21, '#', -0.5314236460201378], [22, '11', 0.1496723474938066], [23, '##S', -0.33809319999626364], [24, '##e', -0.31866759251585614], [25, '##pt', -0.3491768466386849], [26, '##em', -0.22188313151063066], [27, '##ber', -0.24357894357768478], [28, '#', -0.6589431075675123], [29, '11', 0.03621719142343521], [30, '##سبت', -0.10435307551634931], [31, '##مبر', 0.25488088670378706], [32, '#', -0.06850275828468644], [33, 'الكونغ', 0.6089798399011027], [34, '…', -0.19018993368825715]]",0.6474224776029587,-0.0180206894874572,0.832721583545208,0.1622995734214782,-0.0954316854476928,0.6288656294345856,0.1940510869026184,-0.0269644260406494,0.6105077564716339,0.0103212594985961,-0.0769002437591552,0.5436107516288757,0.0130788087844848,-0.0370594263076782,0.5250691175460815,0.005230963230133,-0.0504068136215209,0.527818888425827,0.0254990458488464,-0.0764024853706359,0.5509507656097412,0.1081471443176269,-0.0876998305320739,0.5979234874248505,-0.0314652323722839,-0.0835409164428711,0.5260378420352936,0.0212960839271545,-0.0681946277618408,0.5447453558444977,0.005230963230133,-0.0504068136215209,0.527818888425827,0.0,0.1744361519813537,0.4127819240093231,34,29,33,4,3,5,10,20,11,7,5,0,0.9714285714285714,0.8285714285714286,0.9428571428571428,0.11428571428571428,0.08571428571428572,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.3142857142857143,0.2,0.14285714285714285,0.0
اطقم نسائي ماركات غوتشي و شانيل وشو بارد مع 3 اساور و 3 دبل السعر 260 ريال.للطلب عالواتس 0583128455,Neutral,"[[0, 'اط', 0.4278320542363545], [1, '##قم', 0.3837790367065441], [2, 'نسائي', 0.4247682985937382], [3, 'ماركا', 0.19202537554189386], [4, '##ت', 0.17866754543272184], [5, 'غوت', 0.7892248669295553], [6, '##شي', 0.5881007575027519], [7, 'و', 0.192413328302721], [8, 'شان', 0.4196906652260536], [9, '##يل', 0.2502570969028332], [10, 'وشو', 0.12349771548239874], [11, 'بارد', -0.048536840032506356], [12, 'مع', 0.13678857528596172], [13, '3', 0.24546321451843045], [14, 'اسا', 0.4464721330413558], [15, '##ور', 0.5061661901236586], [16, 'و', 0.31559750217998556], [17, '3', -0.13535430425869982], [18, 'دبل', -0.4700011953324598], [19, 'السعر', 0.15936179881190976], [20, '260', 0.6172567375298633], [21, 'ريال', 0.3627602385196502], [22, '.', 0.26321503892255693], [23, 'للطلب', -0.4338967428777414], [24, 'عال', -0.0933079990909243], [25, '##وات', 0.38370617529912454], [26, '##س', 0.18773146851851136], [27, '05', -0.06631302220556734], [28, '##83', 0.5626356687301304], [29, '##12', 0.9343941424298127], [30, '##84', 0.4055508016419758], [31, '##55', 0.3694055204658845]]",0.1600718796253204,-0.0051424801349639,0.5826071798801422,0.0270754396915435,-0.0946440994739532,0.5608597695827484,0.0112949013710021,-0.0725113451480865,0.5419031232595444,0.0088196098804473,-0.32814821600914,0.6684839129447937,0.0088196098804473,-0.32814821600914,0.6684839129447937,0.0112949013710021,-0.0725113451480865,0.5419031232595444,-0.0325549244880676,-0.0837666094303131,0.5256058424711227,0.0805514752864837,-0.1408036649227142,0.610677570104599,0.0194975137710571,-0.0776505172252655,0.5485740154981613,0.0263442695140838,-0.1312185227870941,0.578781396150589,0.017807126045227,-0.031437873840332,0.5246224999427795,0.0053914785385131,-0.5346589982509613,0.7700252383947372,31,25,5,3,3,5,10,20,26,16,6,2,0.96875,0.78125,0.15625,0.09375,0.09375,0.15625,0.3125,0.625,0.8125,0.5,0.1875,0.0625
جوجل و ما الجديد ؟!: دخلت شركة غوغل مرحلة جديدة في منتجاتها الإلكترونية الاستهلاكية، بالإعلان عن جملة من الأج...,Neutral,"[[0, 'جوجل', 0.48584345185459177], [1, 'و', -0.4096842882089837], [2, 'ما', -0.43108201167702587], [3, 'الجديد', 0.6036983884453576], [4, '؟', 0.47145484827623085], [5, '!', -0.7447837953613835], [6, ':', 0.2657210798943024], [7, 'دخلت', -0.1693602909338342], [8, 'شركة', 0.34929451874347894], [9, 'غوغل', 0.700379387705641], [10, 'مرحلة', -0.3868861313973458], [11, 'جديدة', 0.2951172153725862], [12, 'في', -0.05112705589528371], [13, 'منتجاتها', 0.06311266215812888], [14, 'الإلكترونية', 0.5349119397591383], [15, 'الاستهلاكية', 0.0973986749389597], [16, '،', 0.09276089009333077], [17, 'بالإعلان', 0.25478968317680095], [18, 'عن', 0.0005569198636957706], [19, 'جملة', -0.19448825835664568], [20, 'من', 0.18968446315034404], [21, 'الأج', -0.014991723350530228], [22, '.', 0.030585450733390418], [23, '.', -0.20404916242026627], [24, '.', -0.576859822492295]]",0.4271604418754577,-0.0081555247306823,0.7176579833030701,0.6457932889461517,-0.0078445672988891,0.8268189281225204,0.0054360628128051,-0.015159249305725,0.5102976560592651,0.1091381907463073,-0.0346871614456176,0.5719126760959625,0.049763023853302,-0.0241394639015197,0.5369512438774109,0.0530482530593872,-0.0394675731658935,0.5462579131126404,0.794623926281929,-0.0217432379722595,0.9081835821270944,0.6417999565601349,-0.0110558271408081,0.8264278918504715,0.794623926281929,-0.0217432379722595,0.9081835821270944,0.1091381907463073,-0.0346871614456176,0.5719126760959625,0.049763023853302,-0.0241394639015197,0.5369512438774109,0.0198050737380981,0.0741893649101257,0.4728078544139862,24,19,4,6,3,5,10,20,10,6,3,1,0.96,0.76,0.16,0.24,0.12,0.2,0.4,0.8,0.4,0.24,0.12,0.04
#مليارات_العمره_علي_هوي_مصركل ماجاء طاري السيسي ذكرو اردوغان . . ! قاتل الله السياسه التي ذهب ضحيتها الشعوب العربيه سواء بالذبح أوالشتم,Negative,"[[0, '#', -0.19276128212633914], [1, 'مليارات', 0.4588200011845991], [2, '_', 0.5630078104479812], [3, 'العمر', -0.48193157637819406], [4, '##ه', -0.47525377835006655], [5, '_', -0.11185800844186611], [6, 'علي', -0.10511172196756702], [7, '_', -0.11723630063083362], [8, 'هوي', 0.31975588892118517], [9, '_', -0.11723630063083362], [10, 'مصر', -0.3541591628381071], [11, '##كل', -0.0587560847941776], [12, 'ماج', -0.11824961985852456], [13, '##اء', -0.1145140491858585], [14, 'طار', -0.3380514847818992], [15, '##ي', -0.5782163619650427], [16, 'السيسي', -0.04953539646044963], [17, 'ذكر', -0.09790204878953129], [18, '##و', -0.09024013956942362], [19, 'اردوغان', 0.2216581204825116], [20, '.', -0.14622553367088054], [21, '.', -0.16910613386770423], [22, '!', 0.2268472894098611], [23, 'قاتل', 0.37351025972877044], [24, 'الله', -0.5100343680959355], [25, 'السيا', -0.17100203278053006], [26, '##سه', -0.4850885116851769], [27, 'التي', -0.08367211314881268], [28, 'ذهب', 0.34324506090204904], [29, 'ضحيتها', 0.33482699574696223], [30, 'الشعوب', 0.0068125870985148995], [31, 'العربي', -0.025252578505153334], [32, '##ه', -0.03151195306235238], [33, 'سواء', 0.005170588370364715], [34, 'بالذ', 0.07269167593216991], [35, '##بح', 0.0455260117174634], [36, 'أوال', -0.1386096555114903], [37, '##شت', -0.4198769974499374], [38, '##م', -0.19199827236256117]]",0.0091955661773681,0.0055988430976867,0.5017983615398407,0.0128163695335388,-0.0001242756843566,0.5064703226089478,0.5737394988536835,-0.0014810562133789,0.7876102775335312,0.0019014477729797,0.0201870203018188,0.4908572137355804,0.001396358013153,0.0224749445915222,0.4894607067108154,0.0027711987495422,0.0186349749565124,0.4920681118965149,0.0091955661773681,0.0055988430976867,0.5017983615398407,0.0551223158836364,-0.0005618929862976,0.527842104434967,0.0027680993080139,0.0060892701148986,0.4983394145965576,0.0027291178703308,0.0086525678634643,0.4970382750034332,-0.0004885792732238,0.9023145958781242,0.0485984124243259,0.0,0.8853117451071739,0.057344127446413,10,11,32,4,3,5,10,20,8,6,1,0,0.2564102564102564,0.28205128205128205,0.8205128205128205,0.10256410256410256,0.07692307692307693,0.1282051282051282,0.2564102564102564,0.5128205128205128,0.20512820512820512,0.15384615384615385,0.02564102564102564,0.0
القوات العراقية تنهي 15 إرهابيا من داعش على طريق بيجي ولاية #نينوى :,Neutral,"[[0, 'القوات', 0.6275884276247699], [1, 'العراقية', -0.09837431336110292], [2, 'تنهي', -0.3518127825200883], [3, '15', 0.3603076488950371], [4, 'إرهابيا', -0.10172287121871249], [5, 'من', -0.5740983064837848], [6, 'داعش', -0.7998311982709997], [7, 'على', -0.8269566898873685], [8, 'طريق', -0.6533139982831024], [9, 'بيجي', -0.9776354289155355], [10, 'ولاية', 0.5411785017379132], [11, '#', -0.31173869276903043], [12, 'نينوى', 0.5787038854692091], [13, ':', 0.14599583508857295]]",0.0208574533462524,0.0256609320640563,0.497598260641098,0.0125036835670471,0.0439881086349487,0.4842577874660492,0.127217411994934,0.0099075436592102,0.5586549341678619,0.0070251822471618,0.0342455506324768,0.4863898158073425,0.0125036835670471,0.0439881086349487,0.4842577874660492,0.0208574533462524,0.0256609320640563,0.497598260641098,0.1153165698051452,0.0113323926925659,0.5519920885562897,0.4562967717647552,0.0,0.7281483858823776,0.0208574533462524,0.0256609320640563,0.497598260641098,0.0070251822471618,0.0342455506324768,0.4863898158073425,0.0125036835670471,0.0439881086349487,0.4842577874660492,0.0,0.4562967717647552,0.2718516141176224,5,3,9,4,3,5,10,14,5,4,3,0,0.35714285714285715,0.21428571428571427,0.6428571428571429,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.7142857142857143,1.0,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.0
: جايب لكم مسابقة اليوم😍الجائزة : آيفون 7 📱الشروط 👇🏽١- متابعة حساب : ٢- ريتويت للتغريدة هذي .السحب بيتم خلال اسبوع ب…,Neutral,"[[0, ':', 0.545291608265243], [1, 'جاي', -0.45470839173475697], [2, '##ب', -0.19306352364365276], [3, 'لكم', 0.16958925407885972], [4, 'مسابقة', 0.2834054019525334], [5, '[UNK]', 0.5191796908721276], [6, ':', 0.6260466326252665], [7, 'آيفون', 0.2687352791299258], [8, '7', 0.33190769908883544], [9, '📱', 0.4147521356801498], [10, '##الش', 0.35490851927056877], [11, '##روط', 0.5506322634051081], [12, '[UNK]', 0.6139413631585229], [13, '-', 0.6176879292251388], [14, 'متابعة', 0.2846263698817435], [15, 'حساب', 0.3141818329881767], [16, ':', 0.6852597978893898], [17, '٢', 0.11191361010147344], [18, '-', 0.592525198302805], [19, 'ريت', -0.1423063459296286], [20, '##ويت', 0.13866307944890355], [21, 'للتغريدة', -0.12528896329855532], [22, 'هذي', -0.09717073825419137], [23, '.', 0.3959100855914208], [24, 'السحب', -0.042815545326311766], [25, 'بيت', -0.6105235435481965], [26, '##م', 0.12083546787797195], [27, 'خلال', 0.7873675787476846], [28, 'اسبوع', 0.09450906735276904], [29, 'ب', -0.30358556360688094], [30, '…', -0.09419484837614861]]",-0.1084515452384948,-0.0329062044620513,0.4622273296117782,0.1331059336662292,-0.3922693729400635,0.7626876533031464,0.0930506289005279,-0.4816238284111023,0.7873372286558151,0.0152672529220581,-0.5025792717933655,0.7589232623577118,0.0399680435657501,-0.5066826939582825,0.7733253687620163,0.0501947104930877,-0.5403600335121155,0.7952773720026016,0.1104720830917358,-0.4603409767150879,0.7854065299034119,0.1390894055366516,-0.3890725970268249,0.7640810012817383,0.1331059336662292,-0.3922693729400635,0.7626876533031464,0.1221161484718322,-0.4429947137832641,0.7825554311275482,0.0930506289005279,-0.4816238284111023,0.7873372286558151,-0.0186028480529785,-0.5167819261550903,0.7490895390510559,30,21,9,4,3,5,10,20,21,14,9,1,0.967741935483871,0.6774193548387096,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.16129032258064516,0.3225806451612903,0.6451612903225806,0.6774193548387096,0.45161290322580644,0.2903225806451613,0.03225806451612903
بنهدد السعودية بالتوجه لايران..متناسين ان هذا التوجه سيحول مصر لعراق جديدة كما سوريا واليمن..عند وصول ايران لديهم😱😱,Negative,"[[0, 'بن', 0.7332888207880147], [1, '##هدد', 0.8972303459743691], [2, 'السعودية', 0.34574837758935534], [3, 'بالتوجه', -0.325179235497037], [4, 'لايران', 0.20419826202416624], [5, '.', 0.0088523375530844], [6, '.', -0.043280621918117046], [7, 'متنا', 0.7601139407168429], [8, '##سين', 0.4117878165205727], [9, 'ان', -0.10111861944309519], [10, 'هذا', 0.33388975411071653], [11, 'التوجه', -0.1736454653061008], [12, 'سيح', -0.06809773374057332], [13, '##ول', 0.5996374530076564], [14, 'مصر', 0.10376011793720491], [15, 'لع', 0.06374701090289092], [16, '##راق', -0.37704232732883], [17, 'جديدة', -0.24589472600271545], [18, 'كما', 0.020798202315989], [19, 'سوريا', 0.28491345695327464], [20, 'واليمن', 0.4087505953428241], [21, '.', 0.17599706501605833], [22, '.', 0.1309517342563256], [23, 'عند', 0.2645267184490426], [24, 'وصول', -0.7087580495064181], [25, 'ايران', 0.1611995699659421], [26, '[UNK]', -0.04902300489113659]]",0.8512753844261169,0.0009204149246215,0.9251774847507476,0.7577200084924698,-0.006135880947113,0.8819279447197914,0.0541626811027526,0.0462090969085693,0.5039767920970917,0.0756115317344665,0.0093927383422851,0.5331093966960907,0.0541626811027526,0.0462090969085693,0.5039767920970917,0.0756115317344665,0.0093927383422851,0.5331093966960907,0.1544625759124755,-0.0102892518043518,0.5823759138584137,0.8366112112998962,0.0015581250190734,0.9175265431404114,0.6375734806060791,8.577108383178711e-05,0.8187438547611237,0.1188629269599914,-0.0070694088935852,0.5629661679267883,0.0858406424522399,0.0282369256019592,0.5288018584251404,0.0541626811027526,0.0462090969085693,0.5039767920970917,26,22,3,5,3,5,10,20,15,8,4,3,0.9629629629629629,0.8148148148148148,0.1111111111111111,0.18518518518518517,0.1111111111111111,0.18518518518518517,0.37037037037037035,0.7407407407407407,0.5555555555555556,0.2962962962962963,0.14814814814814814,0.1111111111111111
